-4.7787,-0.72957,-1.0365,222
-4.7497,-0.72522,-1.0363,215
-4.6435,-0.70927,-1.0373,215
-4.475,-0.68398,-1.0406,227
-4.4744,-0.68598,-1.2294,238
-5.3397,-0.80739,-1.0269,214
-5.097,-0.77127,-1.0328,219
-4.9209,-0.74503,-1.0353,224
-4.561,-0.69139,-1.0366,207
-4.4639,-0.67862,-1.1908,234
-5.01,-0.75209,-1.0345,222
-4.5111,-0.67835,-1.0369,221
-4.4568,-0.67154,-1.1474,238
-4.4562,-0.67164,-1.1649,240
-4.4603,-0.67278,-1.2134,238
-4.4633,-0.6739,-1.2738,233
-4.9191,-0.73242,-1.0347,220
-4.8633,-0.72425,-1.0356,226
-4.4507,-0.664,-1.0579,229
-4.4544,-0.66645,-1.2294,234
-5.1278,-0.75653,-1.0321,222
-5.0672,-0.74773,-1.033,219
-4.7272,-0.69837,-1.0372,222
-4.5887,-0.67823,-1.0366,214
-4.5101,-0.66681,-1.0365,217
-4.4864,-0.66336,-1.0369,212
-4.4418,-0.65727,-1.0731,227
-4.4453,-0.65935,-1.2149,237
-4.449,-0.66035,-1.2575,238
-4.4514,-0.66084,-1.2701,240
-5.1008,-0.7463,-1.0332,222
-4.8943,-0.71656,-1.0356,227
-4.4374,-0.6508,-1.0429,231
-4.4365,-0.65111,-1.0833,232
-4.436,-0.65195,-1.1651,234
-4.4467,-0.65476,-1.2805,234
-5.0705,-0.73569,-1.0335,226
-4.4299,-0.64431,-1.0468,232
-4.4282,-0.64482,-1.1162,227
-5.4503,-0.78318,-1.0267,219
-5.1015,-0.73383,-1.0331,226
-4.9241,-0.70873,-1.0354,224
-4.7271,-0.68084,-1.0368,222
-4.6759,-0.6736,-1.0377,215
-4.5906,-0.66151,-1.0367,215
-4.5368,-0.65389,-1.0364,215
-4.4876,-0.64692,-1.0369,215
-4.4414,-0.64039,-1.0378,215
-4.4241,-0.63802,-1.0453,229
-4.4227,-0.638,-1.0624,231
-4.4294,-0.64091,-1.2397,234
-4.5358,-0.64792,-1.0361,215
-4.5113,-0.6445,-1.0364,219
-4.4198,-0.63339,-1.1957,238
-5.528,-0.78013,-1.0269,215
-5.4177,-0.76479,-1.0273,220
-5.2556,-0.74227,-1.0303,222
-4.4073,-0.62513,-1.1105,231
-4.4072,-0.62531,-1.1279,234
-4.4181,-0.62848,-1.2777,234
-5.5725,-0.77936,-1.028,218
-5.3489,-0.74853,-1.0279,210
-5.1936,-0.72715,-1.0314,227
-5.1016,-0.71448,-1.0329,226
-4.4164,-0.62007,-1.0374,215
-4.4006,-0.61861,-1.1029,227
-4.3996,-0.6186,-1.1143,231
-4.4016,-0.61932,-1.1555,227
-4.4021,-0.61945,-1.1614,229
-4.4073,-0.62076,-1.2155,231
-4.4083,-0.62109,-1.2334,229
-4.4106,-0.62148,-1.2399,234
-4.4123,-0.62217,-1.2818,233
-4.4135,-0.62261,-1.3059,229
-4.4146,-0.62289,-1.3181,237
-5.321,-0.73818,-1.0293,224
-5.291,-0.73409,-1.0303,224
-4.5914,-0.63857,-1.0365,217
-4.5357,-0.63094,-1.0357,211
-4.3979,-0.61372,-1.1835,229
-4.4029,-0.61486,-1.2259,231
-4.4034,-0.61513,-1.2437,234
-5.0747,-0.6983,-1.0338,233
-4.9859,-0.68628,-1.035,229
-4.9259,-0.67816,-1.0353,226
-4.6504,-0.64089,-1.0377,227
-4.3889,-0.60578,-1.0652,229
-4.3883,-0.60582,-1.0766,229
-4.3872,-0.60611,-1.1167,227
-4.3875,-0.60634,-1.1341,227
-4.4006,-0.60988,-1.2958,229
-5.2596,-0.71654,-1.0308,227
-5.0722,-0.69143,-1.0332,227
-4.3826,-0.5994,-1.0751,234
-4.3826,-0.59952,-1.0866,231
-4.3803,-0.59971,-1.1322,227
-4.3827,-0.60023,-1.1502,229
-4.3841,-0.60068,-1.1738,227
-4.3888,-0.60183,-1.2217,233
-4.3919,-0.60263,-1.2578,233
-4.3938,-0.60348,-1.3114,227
-5.4578,-0.73608,-1.0275,215
-5.1952,-0.70124,-1.0314,231
-5.0128,-0.67704,-1.0339,232
-4.5113,-0.61045,-1.0358,212
-4.4147,-0.59762,-1.0366,222
-4.3747,-0.59326,-1.1248,224
-4.3764,-0.5938,-1.1542,229
-4.3775,-0.5942,-1.1777,229
-4.3783,-0.5945,-1.1953,227
-5.4595,-0.72938,-1.0277,220
-5.3589,-0.71616,-1.0294,229
-4.4155,-0.59211,-1.0367,219
-4.3711,-0.58639,-1.0491,232
-4.3701,-0.58663,-1.0833,234
-4.3684,-0.58677,-1.1173,229
-4.3753,-0.58896,-1.2352,231
-4.3828,-0.59101,-1.3315,232
-4.9852,-0.66088,-1.0345,232
-4.3629,-0.58022,-1.0757,229
-4.3642,-0.58063,-1.0989,229
-4.3672,-0.5821,-1.1979,234
-4.3715,-0.58331,-1.2574,233
-4.3726,-0.58364,-1.2753,234
-5.3931,-0.70726,-1.0289,222
-5.3584,-0.70279,-1.0292,222
-4.3544,-0.57415,-1.1193,227
-4.3575,-0.575,-1.1604,227
-4.3622,-0.57617,-1.2138,234
-4.363,-0.57648,-1.2315,229
-4.3685,-0.57797,-1.3033,233
-5.6175,-0.72891,-1.0285,219
-4.8925,-0.63631,-1.0341,226
-4.3513,-0.56844,-1.1529,233
-4.3548,-0.56946,-1.2058,234
-4.3572,-0.57027,-1.253,229
-4.3627,-0.57183,-1.3309,229
-5.5386,-0.71179,-1.0282,229
-4.781,-0.616,-1.0352,215
-4.4363,-0.5724,-1.0355,213
-4.3481,-0.56324,-1.2212,229
-4.3509,-0.56373,-1.2336,234
-4.6461,-0.59303,-1.036,220
-4.5491,-0.58089,-1.038,237
-4.3475,-0.55563,-1.0373,221
-4.3379,-0.55484,-1.0748,232
-4.3429,-0.55703,-1.2197,234
-4.3457,-0.55795,-1.2728,229
-4.3506,-0.55922,-1.3328,233
-5.2942,-0.66751,-1.0301,220
-4.5518,-0.57554,-1.0385,232
-4.5243,-0.57213,-1.0381,218
-4.4621,-0.56438,-1.0355,207
-4.3314,-0.5484,-1.0561,229
-4.3302,-0.54911,-1.1355,234
-4.3328,-0.54968,-1.1591,237
-4.3383,-0.55132,-1.2472,234
-4.3412,-0.55219,-1.2947,229
-4.3426,-0.55262,-1.3185,232
-5.7748,-0.71987,-1.0276,217
-5.6946,-0.71003,-1.0278,218
-5.072,-0.63365,-1.0325,218
-5.0153,-0.6267,-1.0339,224
-4.9534,-0.6191,-1.0339,222
-4.5227,-0.56626,-1.0377,221
-4.3449,-0.54443,-1.0366,219
-4.3232,-0.54256,-1.1108,233
-4.324,-0.54277,-1.1224,234
-4.3298,-0.54455,-1.2215,229
-4.3361,-0.54635,-1.3164,226
-4.3386,-0.54711,-1.3582,231
-5.6957,-0.70296,-1.028,222
-5.3275,-0.65824,-1.0297,220
-5.1985,-0.64257,-1.0314,218
-5.1688,-0.63897,-1.0321,227
-4.5924,-0.56898,-1.0357,218
-4.5493,-0.56377,-1.0378,232
-4.4133,-0.54722,-1.0355,211
-4.3185,-0.53631,-1.0924,234
-4.3304,-0.54009,-1.3087,229
-4.3294,-0.54009,-1.3201,227
-5.6584,-0.69111,-1.0284,227
-5.169,-0.63231,-1.0321,220
-4.6196,-0.5663,-1.0358,218
-4.5433,-0.55714,-1.0364,224
-4.3134,-0.52973,-1.0571,234
-4.3114,-0.52967,-1.0735,232
-4.3208,-0.53304,-1.2824,229
-4.3208,-0.53311,-1.2882,224
-4.3218,-0.53329,-1.2943,226
-4.3226,-0.53363,-1.3179,227
-5.3302,-0.64495,-1.0301,221
-5.234,-0.63353,-1.0316,224
-4.9314,-0.59757,-1.0354,229
-4.8704,-0.59032,-1.0352,226
-4.646,-0.56363,-1.0356,220
-4.3066,-0.52365,-1.0723,233
-4.3113,-0.52587,-1.2275,234
-4.3121,-0.52647,-1.2739,226
-4.3164,-0.52762,-1.3334,226
-4.7269,-0.56721,-1.0352,222
-4.2999,-0.51734,-1.0705,232
-4.2991,-0.5176,-1.1042,237
-4.2998,-0.51775,-1.1101,238
-4.3006,-0.51827,-1.15,231
-4.3101,-0.52114,-1.3138,224
-5.8541,-0.69236,-1.0265,217
-5.2367,-0.62054,-1.032,218
-5.1433,-0.60968,-1.0334,217
-4.5662,-0.54251,-1.0354,215
-4.2931,-0.51108,-1.0687,229
-4.293,-0.51125,-1.0856,234
-4.2916,-0.51126,-1.1022,234
-4.2932,-0.51187,-1.1422,229
-4.2958,-0.51243,-1.1657,234
-4.298,-0.51294,-1.1891,233
-4.3002,-0.51394,-1.2586,232
-4.3049,-0.5153,-1.3354,229
-5.7352,-0.67123,-1.0275,226
-5.2696,-0.61764,-1.0317,215
-5.206,-0.61033,-1.0326,215
-4.6979,-0.55186,-1.0348,220
-4.2865,-0.50524,-1.1064,233
-4.2905,-0.50651,-1.1813,234
-4.2918,-0.50702,-1.2159,232
-4.2925,-0.50736,-1.239,229
-5.3026,-0.6145,-1.0313,219
-5.2714,-0.61096,-1.032,222
-5.1768,-0.6002,-1.0334,218
-5.0019,-0.58033,-1.037,224
-4.2874,-0.50119,-1.2432,232
-4.2877,-0.5013,-1.249,233
-4.2908,-0.50259,-1.3366,229
-5.6304,-0.64475,-1.0302,222
-5.3354,-0.61154,-1.0308,217
-4.439,-0.51065,-1.0352,210
-4.2851,-0.49337,-1.0385,220
-4.2742,-0.4924,-1.0638,226
-4.2808,-0.49491,-1.2297,233
-4.2808,-0.49498,-1.2354,232
-5.6664,-0.64155,-1.0295,224
-5.5543,-0.62908,-1.0304,219
-5.2754,-0.59805,-1.0326,219
-5.1836,-0.58785,-1.0346,226
-4.3889,-0.49939,-1.0349,206
-4.3651,-0.49675,-1.035,211
-4.2685,-0.48664,-1.0959,233
-4.269,-0.48688,-1.1129,233
-4.2673,-0.4868,-1.1237,227
-4.2689,-0.48723,-1.1467,227
-4.2724,-0.48829,-1.2101,231
-4.2741,-0.48892,-1.2506,229
-4.2778,-0.48982,-1.2976,232
-4.279,-0.49021,-1.3211,226
-4.2789,-0.49033,-1.3327,232
-4.2811,-0.49076,-1.3508,227
-4.2807,-0.49084,-1.3623,226
-4.593,-0.51639,-1.0352,211
-4.5139,-0.50769,-1.0349,207
-4.3889,-0.49393,-1.0348,207
-4.267,-0.48254,-1.2256,231
-4.2681,-0.48297,-1.2544,227
-4.2736,-0.48427,-1.3193,232
-5.8524,-0.64754,-1.0259,220
-5.7038,-0.63141,-1.0289,227
-4.5932,-0.51062,-1.0352,213
-4.3884,-0.48833,-1.0347,207
-4.2658,-0.47505,-1.0392,222
-4.2596,-0.47441,-1.0432,229
-4.2595,-0.47582,-1.1779,232
-4.261,-0.47654,-1.2294,229
-4.2658,-0.47767,-1.288,232
-4.2698,-0.47886,-1.3585,229
-5.7057,-0.62444,-1.0292,229
-5.247,-0.57522,-1.0404,227
-5.2007,-0.57084,-1.0981,213
-5.1998,-0.57109,-1.1314,215
-4.389,-0.48288,-1.0347,206
-4.2536,-0.4684,-1.0417,224
-4.2524,-0.46838,-1.0525,229
-4.251,-0.46876,-1.1024,229
-4.2524,-0.46914,-1.1252,231
-4.2525,-0.46987,-1.1929,229
-4.2558,-0.47072,-1.2392,232
-4.256,-0.4708,-1.245,229
-4.2628,-0.47271,-1.3562,224
-4.6277,-0.50262,-1.0308,212
-4.3899,-0.47738,-1.0349,207
-4.2445,-0.46292,-1.1286,231
-4.2471,-0.46344,-1.1518,234
-4.2493,-0.46422,-1.2032,234
-4.2491,-0.46426,-1.2088,233
-4.2484,-0.46424,-1.2143,231
-4.2536,-0.4656,-1.2899,222
-4.256,-0.46628,-1.3308,229
-5.4365,-0.58177,-1.0361,229
-4.4649,-0.47971,-1.0351,207
-4.4387,-0.47696,-1.0348,207
-4.2765,-0.45994,-1.036,214
-4.2395,-0.45637,-1.0658,224
-4.2411,-0.45737,-1.1445,234
-4.2418,-0.45804,-1.201,227
-4.2443,-0.45867,-1.2357,229
-4.2434,-0.45899,-1.2753,224
-4.2466,-0.45952,-1.2934,224
-4.251,-0.46079,-1.3696,226
-5.671,-0.59921,-1.0301,227
-5.5601,-0.58771,-1.0312,224
-5.355,-0.56681,-1.0685,224
-5.3279,-0.56502,-1.166,215
-4.2411,-0.45091,-1.0384,219
-4.2333,-0.45084,-1.1087,227
-4.2338,-0.45125,-1.1424,229
-4.2405,-0.45339,-1.28,227
-4.2446,-0.45462,-1.3559,227
-5.3625,-0.56143,-1.1182,219
-4.2255,-0.4444,-1.0733,221
-4.2276,-0.44486,-1.0961,227
-4.2284,-0.44511,-1.113,229
-4.23,-0.44599,-1.1806,231
-4.2292,-0.44596,-1.186,233
-4.2306,-0.44629,-1.2033,233
-4.2375,-0.44847,-1.342,227
-4.238,-0.44859,-1.3479,231
-5.4171,-0.55983,-1.0808,229
-5.407,-0.5595,-1.1483,220
-4.5644,-0.47298,-1.0342,211
-4.2216,-0.43861,-1.0667,229
-4.221,-0.4386,-1.0721,227
-4.2226,-0.43924,-1.1169,231
-4.224,-0.43962,-1.1396,231
-4.2262,-0.44092,-1.2415,229
-4.2298,-0.44189,-1.2994,229
-4.2302,-0.44205,-1.311,229
-4.2314,-0.44242,-1.3342,234
-5.6416,-0.57499,-1.0318,227
-5.4475,-0.55614,-1.0868,224
-5.446,-0.5562,-1.1075,221
-5.4424,-0.55678,-1.1979,222
-4.3904,-0.44987,-1.0347,211
-4.3199,-0.44282,-1.035,207
-4.2156,-0.43299,-1.0928,227
-4.2162,-0.4334,-1.1263,233
-4.2248,-0.43625,-1.3149,229
-5.8991,-0.59328,-1.0263,224
-5.7815,-0.58168,-1.0279,224
-5.5592,-0.55983,-1.038,226
-5.5204,-0.55621,-1.0589,224
-4.2739,-0.43285,-1.035,206
-4.2125,-0.42814,-1.1643,232
-4.2118,-0.42836,-1.1921,227
-4.2154,-0.4292,-1.2381,232
-4.2155,-0.42927,-1.2438,229
-4.2162,-0.42945,-1.2553,234
-4.2177,-0.42985,-1.2785,232
-4.2202,-0.43076,-1.342,234
-5.8624,-0.58242,-1.0274,224
-5.5028,-0.54872,-1.1614,218
-5.5017,-0.54897,-1.1966,224
-5.5085,-0.54995,-1.2266,221
-4.2142,-0.42176,-1.0371,220
-4.2031,-0.42088,-1.0563,222
-4.2059,-0.42255,-1.1904,234
-4.2113,-0.42392,-1.2708,233
-4.215,-0.42519,-1.3574,231
-5.9808,-0.58655,-1.0253,215
-5.526,-0.54478,-1.2233,222
-4.1989,-0.41548,-1.0772,226
-4.1986,-0.41591,-1.1214,229
-4.2014,-0.4166,-1.1611,231
-4.2006,-0.41658,-1.1664,229
-4.2076,-0.41876,-1.3093,229
-4.2082,-0.41899,-1.3266,231
-4.2098,-0.41939,-1.3499,234
-6.0251,-0.58339,-1.0252,213
-5.5854,-0.54205,-1.0713,234
-5.5521,-0.53977,-1.1574,222
-5.5518,-0.53981,-1.1645,221
-5.552,-0.54043,-1.2218,227
-4.2744,-0.41704,-1.035,207
-4.1943,-0.40963,-1.054,233
-4.1925,-0.40961,-1.07,224
-4.1957,-0.41074,-1.1483,232
-4.1982,-0.41203,-1.2497,234
-4.2034,-0.41386,-1.3764,229
-4.2035,-0.41393,-1.3822,231
-6.0252,-0.57601,-1.0252,220
-5.7527,-0.55049,-1.03,226
-5.5769,-0.5349,-1.1196,212
-5.5764,-0.53507,-1.1409,217
-5.5734,-0.53537,-1.1977,222
-5.5794,-0.53647,-1.2494,221
-4.3933,-0.42295,-1.0351,210
-4.1899,-0.40531,-1.1745,229
-4.1984,-0.40851,-1.4033,234
-6.0256,-0.56859,-1.0253,220
-5.6585,-0.53482,-1.0491,222
-5.6035,-0.53006,-1.0818,215
-5.6001,-0.53041,-1.1458,220
-4.5429,-0.43136,-1.0349,220
-4.1841,-0.39986,-1.2006,226
-4.1866,-0.40062,-1.2517,232
-4.1865,-0.40079,-1.2686,229
-4.1922,-0.40259,-1.3897,233
-4.192,-0.40263,-1.3954,229
-5.6653,-0.52841,-1.0576,221
-5.6321,-0.52561,-1.0802,224
-5.6214,-0.52557,-1.1717,222
-5.6187,-0.52584,-1.2218,222
-4.4416,-0.41638,-1.0349,206
-4.2746,-0.40113,-1.0349,210
-4.1773,-0.39302,-1.11,229
-4.1774,-0.39309,-1.1155,229
-4.185,-0.39596,-1.3246,232
-4.1867,-0.39691,-1.3993,231
-6.0266,-0.55337,-1.0254,221
-5.6897,-0.52339,-1.0621,231
-5.6726,-0.5219,-1.0662,226
-5.6528,-0.52036,-1.0913,220
-5.6467,-0.52061,-1.1697,221
-5.6447,-0.52081,-1.2056,224
-5.6523,-0.52217,-1.2729,224
-4.1693,-0.38641,-1.0584,224
-4.1713,-0.3875,-1.1469,229
-4.1731,-0.38801,-1.1807,229
-4.1769,-0.38936,-1.2768,233
-4.1797,-0.39009,-1.3228,232
-4.1799,-0.39028,-1.3399,234
-4.1813,-0.39072,-1.3688,234
-4.1817,-0.39106,-1.3975,234
-5.6788,-0.51565,-1.089,221
-5.6722,-0.51565,-1.1458,218
-4.3919,-0.40077,-1.0346,219
-4.1639,-0.38092,-1.0734,226
-4.1659,-0.3819,-1.1509,233
-4.1683,-0.38228,-1.1681,232
-4.1681,-0.38273,-1.2125,229
-4.1677,-0.38281,-1.2235,232
-4.173,-0.38417,-1.3093,227
-4.1745,-0.3846,-1.3381,229
-4.1741,-0.38463,-1.3436,231
-4.1754,-0.3854,-1.4068,234
-5.6932,-0.51046,-1.1501,224
-5.6881,-0.51052,-1.2002,220
-5.6896,-0.51103,-1.2371,224
-4.3675,-0.39315,-1.0345,213
-4.2754,-0.38509,-1.035,202
-4.1583,-0.37521,-1.0719,224
-4.1606,-0.37628,-1.1549,227
-4.1632,-0.37766,-1.2668,231
-4.1637,-0.37777,-1.2726,227
-4.1679,-0.37862,-1.3189,234
-4.1696,-0.37919,-1.3591,234
-4.1683,-0.37931,-1.3815,229
-5.717,-0.50505,-1.1182,229
-5.7158,-0.50516,-1.1399,224
-5.7097,-0.505,-1.1753,222
-5.7101,-0.50534,-1.2048,233
-5.7094,-0.50557,-1.234,229
-5.7099,-0.50584,-1.2562,229
-4.5142,-0.40033,-1.0341,211
-4.4644,-0.39603,-1.0342,207
-4.3676,-0.38768,-1.0345,211
-4.3446,-0.38569,-1.0347,210
-4.3206,-0.38362,-1.0346,210
-4.2291,-0.37572,-1.0347,206
-4.1531,-0.36953,-1.0705,222
-4.1552,-0.36983,-1.082,227
-4.1531,-0.36976,-1.0924,227
-4.1547,-0.37001,-1.1038,227
-4.1551,-0.37056,-1.1533,229
-4.1547,-0.37104,-1.2029,229
-4.158,-0.37191,-1.2596,229
-4.1595,-0.37222,-1.2769,226
-4.1603,-0.37241,-1.2883,229
-4.1623,-0.37276,-1.3058,229
-4.1626,-0.37302,-1.3285,234
-4.1644,-0.37336,-1.346,233
-4.1647,-0.37369,-1.3745,232
-4.164,-0.37404,-1.4142,229
-4.1653,-0.3744,-1.4376,229
-5.7471,-0.49956,-1.0435,231
-5.7281,-0.49955,-1.2012,222
-5.7274,-0.50001,-1.2527,227
-5.7271,-0.50006,-1.26,232
-4.4642,-0.39032,-1.0341,207
-4.147,-0.3637,-1.0689,229
-4.1466,-0.36378,-1.0797,226
-4.1462,-0.3639,-1.096,227
-4.147,-0.36403,-1.1016,226
-4.1537,-0.3664,-1.275,231
-5.753,-0.4941,-1.1621,231
-5.7491,-0.49399,-1.1834,229
-4.1827,-0.36116,-1.0343,207
-4.1442,-0.358,-1.041,229
-4.1418,-0.35847,-1.1057,229
-4.1422,-0.35901,-1.1551,222
-4.1453,-0.36031,-1.2556,229
-4.1468,-0.3605,-1.2617,234
-4.1518,-0.36181,-1.3475,233
-4.1518,-0.36193,-1.3588,231
-4.1522,-0.36249,-1.41,229
-4.1521,-0.3626,-1.4214,229
-4.1522,-0.36267,-1.4272,231
-6.0729,-0.51194,-1.0255,218
-5.7749,-0.48756,-1.0485,227
-5.7738,-0.48769,-1.0704,222
-5.7738,-0.48776,-1.0777,227
-5.7635,-0.48854,-1.2382,237
-5.7613,-0.48888,-1.2898,238
-4.1356,-0.35247,-1.0768,229
-4.1354,-0.35291,-1.1203,226
-4.1366,-0.35352,-1.17,227
-4.1403,-0.35475,-1.2596,229
-4.1416,-0.35503,-1.2767,226
-4.1475,-0.35647,-1.3686,232
-4.1477,-0.35673,-1.3914,233
-5.7805,-0.48261,-1.2344,234
-5.7785,-0.48252,-1.2414,229
-5.7764,-0.48287,-1.2931,234
-5.779,-0.48316,-1.3012,238
-4.131,-0.34708,-1.0973,231
-4.1292,-0.34772,-1.1733,221
-5.8077,-0.47606,-1.084,224
-5.806,-0.47607,-1.0985,224
-5.8013,-0.47643,-1.1717,233
-5.7952,-0.47646,-1.2226,234
-5.7932,-0.4766,-1.252,227
-4.125,-0.34105,-1.0577,227
-4.1248,-0.34198,-1.1501,226
-4.1261,-0.34243,-1.1834,224
-4.13,-0.34366,-1.2731,227
-4.1345,-0.34461,-1.3304,232
-4.1357,-0.3453,-1.3872,229
-5.8245,-0.46994,-1.0797,224
-5.8234,-0.47022,-1.1166,227
-5.8156,-0.47034,-1.1895,232
-4.2047,-0.34182,-1.0341,210
-4.1177,-0.33508,-1.045,227
-4.1181,-0.33572,-1.1046,227
-4.1189,-0.33606,-1.132,224
-4.1239,-0.33777,-1.26,224
-4.1243,-0.33786,-1.2657,226
-5.8368,-0.46442,-1.1415,233
-5.8269,-0.4643,-1.2067,222
-4.4653,-0.35691,-1.0342,206
-4.2262,-0.33836,-1.0338,201
-4.2033,-0.33658,-1.0337,201
-4.159,-0.33315,-1.0337,201
-4.1137,-0.3309,-1.1579,227
-4.1171,-0.3323,-1.269,227
-4.1224,-0.3333,-1.3264,232
-4.1238,-0.33436,-1.417,226
-4.3919,-0.34571,-1.0343,207
-4.2938,-0.33821,-1.0335,211
-4.2241,-0.33289,-1.0333,205
-4.1588,-0.32791,-1.0336,201
-4.108,-0.32489,-1.1181,229
-4.1084,-0.32548,-1.1727,232
-4.1095,-0.32596,-1.2114,226
-4.1107,-0.32645,-1.2503,229
-4.1175,-0.32797,-1.3472,231
-5.8721,-0.45158,-1.0512,222
-5.8591,-0.452,-1.1909,224
-5.8555,-0.45202,-1.2202,224
-5.8538,-0.45197,-1.2273,224
-5.8518,-0.45219,-1.2645,227
-4.343,-0.33657,-1.034,205
-4.2481,-0.32943,-1.0336,205
-4.1031,-0.31967,-1.1439,229
-4.1059,-0.32073,-1.2268,234
-4.1058,-0.32117,-1.2709,227
-4.1068,-0.32143,-1.2879,227
-4.1129,-0.32329,-1.4245,229
-4.1126,-0.32356,-1.4528,222
-5.8934,-0.44582,-1.0475,234
-5.8791,-0.44496,-1.0674,238
-5.8708,-0.44567,-1.2007,227
-5.87,-0.44569,-1.2081,231
-5.8675,-0.44633,-1.2906,233
-4.0941,-0.31294,-1.0496,222
-4.0943,-0.31301,-1.055,224
-4.096,-0.3138,-1.1202,227
-4.0975,-0.31429,-1.1586,227
-4.1003,-0.3153,-1.2361,232
-4.1008,-0.31545,-1.2472,231
-5.8976,-0.4388,-1.0483,227
-5.8838,-0.43919,-1.1883,227
-4.4664,-0.33472,-1.0344,207
-4.4407,-0.33285,-1.0342,207
-4.0907,-0.30759,-1.0487,229
-4.1012,-0.3122,-1.4259,224
-5.9319,-0.43377,-1.0318,234
-5.8963,-0.4325,-1.1607,234
-4.0846,-0.30217,-1.0578,229
-4.0846,-0.30227,-1.0686,227
-4.0834,-0.30229,-1.079,221
-4.0881,-0.30402,-1.2159,227
-4.095,-0.30693,-1.452,221
-5.92,-0.4257,-1.0447,240
-5.9089,-0.42595,-1.148,227
-5.9056,-0.42639,-1.2154,229
-5.9045,-0.42654,-1.2379,232
-5.9041,-0.42689,-1.2758,234
-5.9072,-0.42773,-1.3374,229
-4.0846,-0.29897,-1.2422,231
-4.0908,-0.30154,-1.4505,226
-5.936,-0.41924,-1.0325,227
-5.9217,-0.41889,-1.0977,231
-5.9179,-0.41998,-1.2331,238
-4.4414,-0.31628,-1.0343,207
-4.4152,-0.31447,-1.0339,207
-4.073,-0.29166,-1.1084,222
-4.0741,-0.29179,-1.1141,222
-4.0751,-0.29192,-1.1197,224
-4.0753,-0.29237,-1.163,231
-4.0761,-0.29248,-1.1687,233
-4.0744,-0.29241,-1.1736,227
-4.0822,-0.2942,-1.2965,229
-4.0835,-0.29481,-1.3468,226
-4.0866,-0.29607,-1.4489,232
-5.9324,-0.41263,-1.1299,238
-5.9287,-0.41373,-1.2658,245
-4.3927,-0.30751,-1.0343,207
-4.0803,-0.28639,-1.0352,218
-4.0687,-0.28574,-1.0483,227
-4.0678,-0.28654,-1.1339,227
-4.0696,-0.28726,-1.1939,227
-4.0751,-0.28832,-1.2611,233
-4.0746,-0.28851,-1.283,227
-4.0779,-0.28919,-1.3283,233
-5.9429,-0.40618,-1.1471,234
-5.9404,-0.40767,-1.3142,242
-4.3646,-0.30021,-1.0334,207
-4.1142,-0.28357,-1.0331,202
-4.0685,-0.28276,-1.2536,227
-4.0698,-0.28291,-1.2595,232
-5.9543,-0.39959,-1.1341,238
-5.9539,-0.40039,-1.2177,246
-5.9504,-0.40031,-1.2322,242
-5.9504,-0.40122,-1.3241,246
-5.9498,-0.40156,-1.3624,246
-4.3654,-0.29497,-1.0335,206
-4.056,-0.27491,-1.045,232
-4.0568,-0.27534,-1.0825,224
-4.0572,-0.27564,-1.1094,224
-4.0626,-0.27737,-1.2463,231
-4.0654,-0.27807,-1.2965,229
-4.0694,-0.27941,-1.4033,222
-4.0684,-0.27997,-1.4649,224
-5.9647,-0.39243,-1.0829,243
-5.9604,-0.39425,-1.2955,242
-5.959,-0.39447,-1.326,240
-4.2201,-0.28028,-1.0321,206
-4.0497,-0.26949,-1.0433,224
-4.0537,-0.27051,-1.1191,227
